Street,LandSlope,OverallQual,OverallCond,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,MoSold,SalePrice,PoolQC_Ordinal,MiscFeature_Ordinal,Fire_Ordinal,Lot_Ordinal,Gtype_Ordinal,GarageFinish_Ordinal,GarageQual_Ordinal,GarageCond_Ordinal,BsmtQual_Ordinal,BsmtCond_Ordinal,BsmtExposure_Ordinal,BsmtFinType1_Ordinal,BsmtFinType2_Ordinal,MasVnrType_Ordinal,KitchenQual_Ordinal,Utilities_Ordinal,Functional_Ordinal,ExterQual_Ordinal,ExterCond_Ordinal,Electrical_Ordinal,HeatingQC_Ordinal,TotBathrooms,Remodeled,IsNew,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,GrLivArea,WoodDeckSF,House_Age,TotalSqFeet,TotalPorchSF,MiscVal,PoolArea,LowQualFinSF,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Fence_Grvl,Fence_None,Fence_Pave,MSSubClass_1 story 1945-,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_Other,MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,Exterior1st_AsbShng,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Neighborhood_0,Neighborhood_1,Neighborhood_2,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MSZoning_FV,MSZoning_RL,MSZoning_RM,MSZoning_other,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Alley_Grvl,Alley_None,Alley_Pave,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_Other,Condition2_PosA,Condition2_PosN,Condition2_RRNn,GarageYrBlt_interval_1904_to_1906,GarageYrBlt_interval_1907_to_1909,GarageYrBlt_interval_1910_to_1912,GarageYrBlt_interval_1913_to_1915,GarageYrBlt_interval_1916_to_1918,GarageYrBlt_interval_1919_to_1921,GarageYrBlt_interval_1922_to_1924,GarageYrBlt_interval_1925_to_1927,GarageYrBlt_interval_1928_to_1930,GarageYrBlt_interval_1931_to_1933,GarageYrBlt_interval_1934_to_1936,GarageYrBlt_interval_1937_to_1939,GarageYrBlt_interval_1940_to_1942,GarageYrBlt_interval_1943_to_1945,GarageYrBlt_interval_1946_to_1948,GarageYrBlt_interval_1949_to_1951,GarageYrBlt_interval_1952_to_1954,GarageYrBlt_interval_1955_to_1957,GarageYrBlt_interval_1958_to_1960,GarageYrBlt_interval_1961_to_1963,GarageYrBlt_interval_1964_to_1966,GarageYrBlt_interval_1967_to_1969,GarageYrBlt_interval_1970_to_1972,GarageYrBlt_interval_1973_to_1975,GarageYrBlt_interval_1976_to_1978,GarageYrBlt_interval_1979_to_1981,GarageYrBlt_interval_1982_to_1984,GarageYrBlt_interval_1985_to_1987,GarageYrBlt_interval_1988_to_1990,GarageYrBlt_interval_1991_to_1993,GarageYrBlt_interval_1994_to_1996,GarageYrBlt_interval_1997_to_1999,GarageYrBlt_interval_2000_to_2002,GarageYrBlt_interval_2003_to_2005,GarageYrBlt_interval_2006_to_2008,GarageYrBlt_interval_None,GarageYrBlt_interval_after_2009,GarageYrBlt_interval_before_1901
1,2,5,8,1,3,1,6,0,1,2,11,11.917730355182513,0,0,0,3,5,1,3,3,4,4,3,6,1,2,2,4,7,4,3,5,3,2.0,0,0,-0.07988542362292535,-0.14465927265889572,1.2514410258366175,0.3608258105077673,-0.35561684242672276,0.17334516258636942,-0.3600594205073355,-0.8687474866192666,-1.1305222955295833,1.1169617825624265,0.3886600640837045,-0.7024342508317514,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,3,1,3,1,7,1,2,2,3,12.004574385508691,0,0,3,0,5,1,3,3,4,3,1,2,1,0,2,4,7,3,3,5,4,2.5,0,0,0.2765833460209371,0.5782981663585162,-0.8055703553696769,1.844119391379302,-0.35561684242672276,0.2132105261580927,1.294622724895878,-0.8687474866192666,0.4442201404529233,-0.9453309724443882,0.6795067912525878,0.980085705854589,0.8547305776033413,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,4,1,3,1,6,0,1,2,8,11.385103457032141,0,0,0,3,5,2,3,3,3,3,1,4,2,0,2,4,7,3,3,5,3,1.5,0,0,-3.502835941873991,-2.734501592829694,-0.8055703553696769,-0.3831314060664292,2.6858760351628757,-3.04537402548634,-2.23600826900076,1.0470966394566077,-0.818352540196506,1.1649774147608738,0.7764557003088823,-1.2993545345057327,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,5,1,3,1,7,1,2,2,4,12.388398368982115,0,0,4,2,5,3,3,3,5,3,2,1,1,3,3,4,7,4,3,5,5,2.0,1,0,-1.3431946149065535,0.572361969523551,0.9821038072171876,-1.0138777418575957,-0.35561684242672276,0.9693691110893987,1.3948055727037088,-0.8687474866192666,0.5395630328862762,0.8330662436236709,-0.9201502081762707,1.0819439484472881,1.0522306132917865,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,5,5,1,4,1,7,0,0,1,6,11.532737896139919,0,0,0,3,0,0,0,0,3,3,1,1,1,0,2,4,7,3,2,5,5,2.0,1,0,-0.32534330667875117,-0.796302847255332,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,0.6845730578144651,-0.28664407254847185,-0.8687474866192666,0.1868793243682294,-0.9453309724443882,1.6005214272873853,0.1068370431381318,0.826344441697293,-0.1906168183130959,-0.06426931265369193,8.218579589818297,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,5,5,1,4,1,7,1,1,2,8,11.813037464800539,0,0,4,3,5,1,3,3,3,3,1,1,1,0,2,4,7,3,3,5,3,2.0,1,0,1.6771704163663872,1.6693256697583132,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,0.5033388655525434,-1.3566594915900785,1.0498617872812446,-0.35880454487141394,-0.9453309724443882,1.6974703363436798,-0.6681372750229795,0.7163413868903972,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,0,4,2,8,0,0,2,5,11.51293546492023,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,7,3,3,5,3,2.0,0,0,0.3596737056612769,0.16392787446060061,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,-3.04537402548634,1.308036500112189,-0.8687474866192666,0.45698587985401407,-0.9453309724443882,1.0673024274777658,-1.2484215865067434,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,6,7,1,3,1,7,2,1,2,8,12.013706813470414,0,0,3,3,2,1,3,3,3,2,1,1,1,0,3,4,7,3,4,5,3,1.5,1,0,-0.5918050702250256,0.31029068880750776,-0.8055703553696769,-1.0138777418575957,-0.35561684242672276,0.4069602553389322,-0.6470870493470602,1.0767160806734093,0.14682540406058417,0.8174947736652087,-0.5808290264792401,-0.48957932917470814,0.9066610769282092,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,0,2,1,4,0,1,2,6,11.350418300109132,0,0,0,3,2,1,3,3,3,3,1,5,3,0,2,4,2,3,3,5,3,2.0,1,0,-0.32534330667875117,-0.4413200283627421,-0.8055703553696769,-0.4432024856655879,2.973631393243154,0.049899347572053374,-0.24277142055773912,-0.8687474866192666,-1.0189006216840992,-0.9453309724443882,-0.9686246627044179,-0.5831608192709999,1.1044228867437555,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,1,2,1,5,1,1,2,11,11.688566422839942,0,0,4,3,2,1,3,3,3,2,1,4,1,2,2,4,7,3,3,5,3,1.0,1,0,-0.32534330667875117,0.4980105637695072,1.2265031216737947,-0.23757455934539073,-0.35561684242672276,0.5224429176139908,-0.061306321123471105,-0.8687474866192666,-0.8462023221812102,-0.9453309724443882,1.6489958818155326,-0.39862811510229146,0.7995245754317619,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,6,1,3,1,6,0,2,2,11,12.33270970174018,0,0,0,3,5,3,3,3,4,3,1,6,1,0,3,4,7,4,3,5,5,3.5,0,0,0.1476392694128778,-0.14117923650812667,-0.8055703553696769,0.47172626515236804,-0.35561684242672276,-0.2821960654759985,-0.9821465881811621,1.183184084755784,0.45880517438407653,-0.9453309724443882,-0.7262523900636818,0.03573876119383243,0.3260074490782118,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,7,5,1,3,1,6,1,2,2,6,12.220966184120165,0,0,3,3,5,3,3,3,4,3,4,6,1,2,3,4,7,4,3,5,5,3.0,0,0,0.2765833460209371,0.5342306630922945,1.2076350258223398,0.5803162936585395,-0.35561684242672276,0.5694253233700423,0.9863649840522963,-0.8687474866192666,0.15085470644795493,0.88642434821147,-0.4838801174229456,0.6666666566257557,0.4961528659501612,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,8,5,1,1,1,4,1,2,2,8,12.141539457711714,0,0,5,2,5,2,3,3,4,3,3,6,1,0,3,4,7,4,3,5,4,2.0,0,0,-0.24965447133927499,-0.8576146108287722,-0.8055703553696769,1.3797237375550364,-0.35561684242672276,-0.2302152505122917,0.6661550168625564,-0.8687474866192666,-0.15388552729365845,0.6572590510251508,0.09781333691482112,0.17014372462861238,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,7,5,1,3,1,7,1,2,2,5,11.982935344196433,0,0,3,2,5,2,3,3,4,3,1,1,1,2,3,4,7,4,3,5,4,2.5,1,0,-0.07988542362292535,0.3452700041435478,0.8496700818973199,-1.0138777418575957,-0.35561684242672276,0.16500583627807666,-1.0137091827291755,1.1091870656068716,0.08573392035419419,1.02220144259101,-0.3869312083666512,-0.8952390769842602,-1.4062719500738212,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,7,5,1,2,1,6,1,2,2,4,12.271349956195543,0,0,4,3,5,3,3,3,4,3,4,6,1,2,3,4,7,4,3,5,5,2.0,0,0,-1.3431946149065535,-2.137334677643359,1.0934712458452742,-0.9769109236427289,-0.35561684242672276,0.840377784511968,0.9905932059895837,-0.8687474866192666,0.15487865783456764,0.9670587564967049,-1.0655735717607124,0.5124834278889818,-0.028769344590660877,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,5,1,2,1,5,0,2,2,6,12.07824495582233,0,0,0,3,5,3,3,3,4,3,1,6,1,0,3,4,7,3,3,5,5,2.5,0,0,-0.32534330667875117,-0.48950565306384514,-0.8055703553696769,1.3519986238938864,-0.35561684242672276,-0.5154910827053008,0.08239363881171101,-0.8687474866192666,-0.7094446823000022,1.1869133375933676,-0.9686246627044179,-0.2525024181048958,0.4824411266728809,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,7,5,1,2,1,6,0,2,2,7,12.175618592671356,0,0,0,3,5,2,3,3,4,3,3,6,1,3,3,4,7,4,3,5,5,3.0,0,1,-0.12745434505363537,-0.3863949453236301,0.8873360467959364,0.5664537368279645,-0.35561684242672276,0.3229370359548349,0.3205495297690876,-0.8687474866192666,-0.48279439244725525,0.85168539408555,-1.1140480262888597,-0.038293684655999756,0.4068570435901535,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,5,5,1,2,1,6,0,1,2,3,11.373674891823535,0,0,0,3,2,1,2,2,3,3,1,2,1,0,2,4,7,3,3,4,4,1.0,1,0,-0.763355029011595,0.08588750072713097,-0.8055703553696769,-0.26529967300654095,-0.35561684242672276,0.3942923580137894,-0.6049627217399866,0.8999038332401942,-0.41409430092692956,-0.9453309724443882,1.6489958818155326,-0.40461264636063904,0.9748467952647566,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,5,1,2,1,7,1,2,2,5,12.160033942617156,0,0,4,3,5,3,3,3,4,4,1,6,1,2,3,4,7,4,3,5,5,2.0,1,0,-1.3431946149065535,-2.031097046308005,0.22635298458060582,-0.9769109236427289,-0.35561684242672276,0.8339339057421836,0.9863649840522963,-0.8687474866192666,0.15085470644795493,1.0030501004168817,-1.0170991172325652,0.49211608149663216,-0.028769344590660877,-0.1906168183130959,-0.06426931265369193,-0.13369555824828483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
